time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
14.56500000,-3.85946468,-3.49259467,95.01042011,0.57275413,0.94016909,-1.90315846,28.85588478,-5.91641860,0.00000000,-15.71805013,-11.92207283,-10.52801592,0.69967589,0.00000000,-20.93987539,-11.92117099,-5.00000214
14.57000000,-3.84375900,-3.48407066,94.89819831,0.57373409,0.94100956,-1.90943799,28.72183602,-5.81324633,0.00000000,-16.16838227,-11.70659319,-10.27670245,0.65845693,0.00000000,-21.79190052,-13.18290878,-5.00000214
14.57500000,-3.82223861,-3.47612437,94.80824462,0.57468649,0.94183314,-1.91571382,28.55971566,-5.69355214,0.00000000,-16.56489097,-11.56212163,-9.96274700,0.59073043,0.00000000,-22.71936654,-14.60030775,-5.00000214
14.58000000,-3.79908180,-3.47843654,94.71481101,0.57559544,0.94260743,-1.92232318,28.37872456,-5.56758057,0.00000000,-16.95896198,-11.28743401,-9.66342653,0.53130217,0.00000000,-23.65909603,-16.04281389,-5.00000214
14.58500000,-3.77415585,-3.47673637,94.74100271,0.57669296,0.94353904,-1.92853967,28.14977194,-5.44156799,0.00000000,-17.26815756,-11.17145561,-9.27544949,0.40901317,0.00000000,-24.65143110,-17.54246788,-5.00000214
14.59000000,-3.74934130,-3.45203456,94.73744434,0.57751821,0.94442969,-1.93491021,27.87963275,-5.32752766,0.00000000,-17.58001283,-11.02605726,-8.75205257,0.28162471,0.00000000,-25.95590832,-18.83240911,-5.00000214
14.59500000,-3.72643635,-3.46192195,94.72308621,0.57850325,0.94521583,-1.94123165,27.65855710,-5.20143823,0.00000000,-17.89626519,-10.73752918,-8.27230849,0.19882600,0.00000000,-27.06287083,-20.13612096,-5.00000214
14.60000000,-3.72033357,-3.49083970,94.81218990,0.57942435,0.94607177,-1.94750338,27.39524960,-5.13172354,0.00000000,-18.14388161,-10.44453507,-7.70967322,0.09078385,0.00000000,-28.29084278,-21.15038030,-5.00000214
14.60500000,-3.69256875,-3.47195043,94.73414866,0.58044076,0.94661499,-1.95374861,27.15694404,-4.98599233,0.00000000,-18.47367792,-10.01163961,-7.26643269,0.03262718,0.00000000,-29.42010808,-21.95924605,-5.00000214
14.61000000,-3.67651385,-3.48124407,94.71901361,0.58138800,0.94727248,-1.95983458,26.90882098,-4.87746622,0.00000000,-18.74008003,-9.55403305,-6.64055898,-0.04000441,0.00000000,-30.77019874,-22.88823220,-5.00000214
14.61500000,-3.67090644,-3.48779585,94.75871695,0.58238483,0.94797386,-1.96597835,26.60215861,-4.78044359,0.00000000,-18.93535919,-9.13291313,-5.96979430,-0.11353265,0.00000000,-32.20318187,-23.75519567,-5.00000214
14.62000000,-3.62507467,-3.41444618,94.73905736,0.58353532,0.94859728,-1.97182108,26.25511903,-4.60974982,0.00000000,-19.13792110,-8.74960518,-5.29539933,-0.23491528,0.00000000,-33.75952706,-24.48627778,-5.00000214
14.62500000,-3.59646758,-3.50793828,94.80214109,0.58447473,0.94903549,-1.97757036,26.07206861,-4.49418409,0.00000000,-19.37091922,-8.35837662,-4.34047650,-0.33765609,0.00000000,-35.40185466,-25.34715414,-5.00000214
14.63000000,-3.55468878,-3.51242959,94.83211022,0.58545943,0.94962751,-1.98310161,25.79929479,-4.35838689,0.00000000,-19.56410596,-7.88004722,-3.45526579,-0.43687034,0.00000000,-37.03086922,-26.17623708,-5.00000214
14.63500000,-3.50809413,-3.52018163,94.85396452,0.58633139,0.95028058,-1.98869060,25.48870189,-4.22774048,0.00000000,-19.68307433,-7.39193409,-2.55870845,-0.50659937,0.00000000,-38.64234235,-26.97730409,-5.00000214
14.64000000,-3.43916004,-3.54458858,94.83175719,0.58715885,0.95085950,-1.99423987,25.21369732,-4.06975912,0.00000000,-19.83105400,-6.89945837,-1.62883278,-0.58331731,0.00000000,-40.23563320,-27.80420967,-5.00000214
14.64500000,-3.32795309,-3.56584588,94.84575075,0.58789519,0.95147243,-1.99952389,24.89818312,-3.87884451,0.00000000,-19.87872219,-6.48614937,-0.58772197,-0.73425577,0.00000000,-41.94464093,-28.77733673,-5.00000214
14.65000000,-3.19467054,-3.58607624,94.85391729,0.58856815,0.95211506,-2.00491147,24.53838754,-3.66423148,0.00000000,-19.87073418,-6.11656132,0.38888256,-0.84511107,0.00000000,-43.50894144,-29.61303113,-5.00000214
14.65500000,-3.07502342,-3.58674394,94.77750867,0.58942660,0.95294867,-2.01053589,24.14092363,-3.43152763,0.00000000,-19.83074785,-5.74266998,1.31558671,-0.96269005,0.00000000,-44.97916717,-30.43021960,-5.00000214
14.66000000,-2.90149806,-3.58850458,94.78496848,0.59012167,0.95362316,-2.01567531,23.74704874,-3.17843136,0.00000000,-19.75549854,-5.33503786,2.37066312,-1.14007522,0.00000000,-46.57662340,-31.18735677,-5.00000214
14.66500000,-2.67589439,-3.61041862,94.77795939,0.59054405,0.95416144,-2.02096969,23.35108134,-2.89036134,0.00000000,-19.64351456,-4.97473870,3.44404016,-1.36083364,0.00000000,-48.12348332,-31.66764006,-5.00000214
14.67000000,-2.34266631,-3.61960935,94.74006886,0.59113484,0.95458095,-2.02645515,22.93465775,-2.46186849,0.00000000,-19.51073025,-4.70981216,4.50014370,-1.68182154,0.00000000,-49.65598272,-31.91691182,-5.00000214
14.67500000,-2.13809366,-3.61766132,94.66835276,0.59197103,0.95517629,-2.03179940,22.53861125,-2.15291602,0.00000000,-19.42091703,-4.38031318,5.41754543,-1.84675653,0.00000000,-50.96015320,-31.93017904,-5.00000214
14.68000000,-1.88067752,-3.61266997,94.65447371,0.59258686,0.95579484,-2.03670814,22.13722252,-1.81686735,0.00000000,-19.27287142,-4.12645367,6.50173642,-2.09277718,0.00000000,-52.42442528,-31.68143117,-5.00000214
14.68500000,-1.64934289,-3.62729124,94.75657175,0.59270485,0.95631268,-2.04217985,21.64471309,-1.56787226,0.00000000,-19.01619976,-3.85011033,7.51967208,-2.33986414,0.00000000,-53.76098371,-31.07455247,-5.00000214
14.69000000,-1.33342817,-3.62378602,94.71198766,0.59353719,0.95672140,-2.04719286,21.26371875,-1.14533355,0.00000000,-18.88631143,-3.61723413,8.61428018,-2.68580577,0.00000000,-55.13713793,-30.47516168,-5.00000214
14.69500000,-1.04827613,-3.61460997,94.51119317,0.59460297,0.95703755,-2.05297954,20.83836562,-0.71341669,0.00000000,-18.75060890,-3.26040911,9.44950258,-2.92702837,0.00000000,-56.27538805,-29.34971463,-5.00000214
14.70000000,-0.74301869,-3.61612769,94.41354087,0.59516456,0.95732782,-2.05824108,20.43622152,-0.30949805,0.00000000,-18.60120842,-3.07471021,10.53436777,-3.23675741,0.00000000,-57.56471639,-28.53841455,-5.00000214
14.70500000,-0.47272080,-3.61161970,94.32150761,0.59592818,0.95762799,-2.06365938,19.99358217,0.06794029,0.00000000,-18.41822242,-2.67364554,11.51549242,-3.51718855,0.00000000,-58.65602845,-27.70139074,-5.00000214
14.71000000,-0.24492132,-3.61318624,94.25935708,0.59660649,0.95815787,-2.06898444,19.53755192,0.39133148,0.00000000,-18.17696451,-2.57023141,12.41251650,-3.71519669,0.00000000,-59.56999539,-26.51284523,-5.00000214
14.71500000,-0.09590742,-3.61544748,94.17848004,0.59716568,0.95868878,-2.07436062,19.07388915,0.62531928,0.00000000,-17.95084870,-2.29732105,13.26179208,-3.77090748,0.00000000,-60.38469952,-25.19675714,-5.00000214
14.72000000,0.09708720,-3.62363328,94.12716697,0.59771086,0.95911928,-2.07948454,18.63668742,0.89497127,0.00000000,-17.72517264,-2.12887948,14.29609583,-3.94401616,0.00000000,-61.34444267,-24.15146537,-5.00000214
14.72500000,0.22151755,-3.63052393,94.06792256,0.59814582,0.95965091,-2.08449200,18.19048285,1.08754747,0.00000000,-17.47734247,-1.92237941,15.23626661,-3.98473644,0.00000000,-62.10368765,-22.97184828,-5.00000214
14.73000000,0.44805372,-3.63916765,93.92491576,0.59859610,0.96000699,-2.08983934,17.75675106,1.40416433,0.00000000,-17.27416983,-1.75807076,16.14504091,-4.11393034,0.00000000,-62.86576579,-21.78458236,-5.00000214
14.73500000,0.62743917,-3.63689433,93.77760494,0.59925610,0.96056006,-2.09503049,17.29009970,1.68746216,0.00000000,-17.00309970,-1.56914972,17.09024965,-4.23637143,0.00000000,-63.53851216,-20.84124731,-5.00000214
14.74000000,0.83796879,-3.63108704,93.59805820,0.59973600,0.96089335,-2.10039610,16.82085367,1.99543618,0.00000000,-16.75595844,-1.32316499,17.90581758,-4.32074011,0.00000000,-64.01334620,-19.85090535,-5.00000214
14.74500000,0.94934535,-3.63294512,93.48125437,0.60022525,0.96148777,-2.10550526,16.34042541,2.18712908,0.00000000,-16.45600374,-1.20513587,18.72348932,-4.30327441,0.00000000,-64.39562629,-18.93196298,-5.00000214
14.75000000,0.91520573,-3.62924157,93.28125376,0.60055878,0.96202646,-2.11073604,15.90015017,2.21919125,0.00000000,-16.27487936,-1.08893418,19.51594476,-4.13174368,0.00000000,-64.64457925,-18.69977353,-5.00000214
14.75500000,1.28935701,-3.63619883,93.16256300,0.60106143,0.96217654,-2.11582063,15.42914271,2.69731381,0.00000000,-15.96561646,-0.85415547,20.51433896,-4.50730083,0.00000000,-65.19992349,-17.81261293,-5.00000214
14.76000000,1.41660555,-3.62426098,92.97256875,0.60158316,0.96263968,-2.12127826,14.90199715,2.91204249,0.00000000,-15.64435034,-0.71678135,21.15304675,-4.45959723,0.00000000,-65.25102950,-16.85511548,-5.00000214
14.76500000,1.40761554,-3.63107371,92.81382617,0.60187357,0.96308214,-2.12638327,14.46820632,2.95395000,0.00000000,-15.43610470,-0.61775474,21.94310568,-4.30095308,0.00000000,-65.31138587,-16.58266047,-5.00000214
14.77000000,1.71424370,-3.63622229,92.62664118,0.60233891,0.96325214,-2.13171549,13.97769411,3.35301704,0.00000000,-15.11571316,-0.41267207,22.70002417,-4.53796930,0.00000000,-65.42885927,-15.48116479,-5.00000214
14.77500000,1.77239403,-3.62251907,92.53005711,0.60270947,0.96379600,-2.13692227,13.48461433,3.46467578,0.00000000,-14.85247517,-0.27936904,23.41046576,-4.48886908,0.00000000,-65.34629454,-14.90598900,-5.00000214
14.78000000,1.78199895,-3.64705589,92.45209918,0.60295243,0.96405703,-2.14192267,13.04789630,3.51234592,0.00000000,-14.59937040,-0.13286113,24.20409075,-4.39257396,0.00000000,-65.24977040,-14.52485060,-5.00000214
14.78500000,2.07503451,-3.62272726,92.21343792,0.60334470,0.96415244,-2.14741036,12.52913934,3.88715500,0.00000000,-14.31616774,0.03354321,24.85465296,-4.61827786,0.00000000,-65.19735154,-13.28224057,-5.00000214
14.79000000,2.11340890,-3.62569904,92.09176406,0.60363115,0.96445686,-2.15258285,12.04770780,3.96897630,0.00000000,-14.04201538,0.22698480,25.52046335,-4.55414504,0.00000000,-64.86617115,-12.89351310,-5.00000214
14.79500000,2.28148184,-3.62009141,91.92387697,0.60394482,0.96460094,-2.15790218,11.56216957,4.20052885,0.00000000,-13.76958194,0.34898674,26.17463586,-4.64525877,0.00000000,-64.60151016,-12.10145160,-5.00000214
14.80000000,2.33299078,-3.60758001,91.84846577,0.60414363,0.96479056,-2.16346549,11.02810506,4.29093048,0.00000000,-13.48239717,0.60149209,26.73428493,-4.58856569,0.00000000,-64.16571255,-11.36611626,-5.00000214
14.80500000,2.40554407,-3.63421911,91.65797130,0.60430770,0.96497016,-2.16838214,10.60042083,4.39975871,0.00000000,-13.22350137,0.73100159,27.39712936,-4.56676813,0.00000000,-63.63236251,-10.97942016,-5.00000214
14.81000000,2.54190605,-3.61815032,91.57282659,0.60455770,0.96519472,-2.17359706,10.05505870,4.57998499,0.00000000,-12.87445958,0.84097135,27.99190044,-4.66154094,0.00000000,-63.16148746,-10.31287754,-5.00000214
14.81500000,2.61643764,-3.66663204,91.40372856,0.60473504,0.96527076,-2.17873392,9.68826754,4.69391677,0.00000000,-12.73574277,0.95093191,28.60081913,-4.65780926,0.00000000,-62.48840212,-10.12381674,-5.00000214
14.82000000,2.73889735,-3.62836795,91.26460264,0.60499301,0.96531718,-2.18424479,9.03653590,4.86826212,0.00000000,-12.25515589,1.11488718,29.04869773,-4.70706212,0.00000000,-61.81354687,-9.48646001,-5.00000214
14.82500000,2.81026875,-3.66252407,91.11446313,0.60524111,0.96527925,-2.18972855,8.59652898,4.98648751,0.00000000,-12.04972335,1.30451143,29.57497190,-4.71354438,0.00000000,-61.03698651,-9.30195156,-5.00000214
14.83000000,2.99221339,-3.63090742,90.98721601,0.60531826,0.96529260,-2.19509315,7.93768279,5.20595317,0.00000000,-11.51121078,1.38576731,30.01910883,-4.87103415,0.00000000,-60.24025586,-8.80292867,-5.00000214
14.83500000,3.05987722,-3.63116806,90.93774798,0.60532667,0.96520332,-2.20058473,7.38512242,5.29808985,0.00000000,-11.17488407,1.61819995,30.47073798,-4.87989149,0.00000000,-59.31800176,-8.69179829,-5.00000214
14.84000000,3.18050203,-3.63329556,90.74326907,0.60559622,0.96515886,-2.20589948,6.84842190,5.46081042,0.00000000,-10.80968561,1.79531679,30.87903744,-4.98015130,0.00000000,-58.37897255,-8.41331350,-5.00000214
14.84500000,3.25571220,-3.63719960,90.65134727,0.60568430,0.96504019,-2.21118931,6.29533178,5.56305117,0.00000000,-10.43732806,1.85278663,31.26364576,-5.01024099,0.00000000,-57.27931633,-8.42733163,-5.00000214
14.85000000,3.35310421,-3.64072881,90.48712393,0.60584642,0.96479603,-2.21638008,5.80187297,5.68531819,0.00000000,-10.16252505,2.11037862,31.63495150,-5.08316697,0.00000000,-56.19764812,-8.41988459,-5.00000214
14.85500000,3.40907669,-3.63656164,90.30894313,0.60634678,0.96464268,-2.22159958,5.31544817,5.79191152,0.00000000,-9.92666785,2.23437954,31.94092637,-5.13248591,0.00000000,-54.99960824,-8.33873827,-5.00000214
14.86000000,3.48759099,-3.63166169,90.22684712,0.60603420,0.96427968,-2.22707233,4.74387673,5.86231677,0.00000000,-9.55389459,2.43710511,32.22920206,-5.15706410,0.00000000,-53.73985895,-8.38447551,-5.00000214
14.86500000,3.55591766,-3.63538039,89.99797922,0.60658457,0.96398587,-2.23232473,4.27688429,5.97616024,0.00000000,-9.33228785,2.70061186,32.47133325,-5.25011281,0.00000000,-52.40175220,-8.38588142,-5.00000214
14.87000000,3.59744122,-3.64168211,89.89370293,0.60651798,0.96368512,-2.23761506,3.76203036,6.02080771,0.00000000,-9.04289433,2.82147749,32.71644449,-5.24764411,0.00000000,-51.00028221,-8.49228635,-5.00000214
14.87500000,3.65236503,-3.64568526,89.77220553,0.60659817,0.96326771,-2.24296030,3.26124848,6.08445791,0.00000000,-8.78023448,3.02874583,32.91447886,-5.31243321,0.00000000,-49.54748810,-8.57077804,-5.00000214
14.88000000,3.66429049,-3.65423923,89.64269706,0.60677964,0.96298841,-2.24816793,2.78859961,6.10915135,0.00000000,-8.53304933,3.20319187,33.09500685,-5.28563541,0.00000000,-48.02914367,-8.64117048,-5.00000214
14.88500000,3.69161750,-3.66315100,89.51370699,0.60670759,0.96248717,-2.25344382,2.33700979,6.13328450,0.00000000,-8.33027305,3.39969008,33.23065326,-5.27287761,0.00000000,-46.44987943,-8.57444016,-5.00000214
14.89000000,3.72003909,-3.65666013,89.36655815,0.60668550,0.96209763,-2.25898499,1.81032290,6.15313268,0.00000000,-8.04083566,3.51779787,33.28088330,-5.31301617,0.00000000,-44.71156956,-8.87206600,-5.00000214
14.89500000,3.74310386,-3.67425125,89.19819791,0.60677945,0.96156465,-2.26431813,1.38679490,6.18238670,0.00000000,-7.89716391,3.72915935,33.36632529,-5.33414976,0.00000000,-43.06650740,-8.87091221,-5.00000214
14.90000000,3.76617244,-3.68402957,89.01666781,0.60674463,0.96097916,-2.26970353,0.96138659,6.18803652,0.00000000,-7.77032424,3.96064125,33.40506639,-5.36955328,0.00000000,-41.31922415,-9.02150765,-5.00000214
14.90500000,3.78479178,-3.68823828,88.85961027,0.60681729,0.96040351,-2.27503577,0.53207845,6.19967521,0.00000000,-7.63264551,4.19226915,33.39623596,-5.38904658,0.00000000,-39.51060809,-9.16545065,-5.00000214
14.91000000,3.79229575,-3.70115495,88.72541295,0.60679916,0.95981669,-2.28034478,0.11017808,6.19612735,0.00000000,-7.47532450,4.35616445,33.42187880,-5.38224912,0.00000000,-37.74949505,-9.35744613,-5.00000214
14.91500000,3.81744858,-3.71729096,88.51682110,0.60680533,0.95910613,-2.28582986,-0.28779990,6.20187613,0.00000000,-7.39409535,4.73666898,33.39270502,-5.44586898,0.00000000,-35.92061476,-9.71075892,-5.00000214
14.92000000,3.82965459,-3.71643861,88.37261252,0.60691623,0.95847346,-2.29118918,-0.70242702,6.21830495,0.00000000,-7.30013626,4.98214035,33.28395898,-5.47696568,0.00000000,-34.02207715,-9.94640986,-5.00000214
14.92500000,3.83732412,-3.72340592,88.18493791,0.60702928,0.95782809,-2.29664978,-1.11417764,6.21655417,0.00000000,-7.20831280,5.17375338,33.19205299,-5.51600516,0.00000000,-32.12088387,-10.54683200,-5.00000214
14.93000000,3.85306460,-3.73011964,88.07589831,0.60706190,0.95700466,-2.30187976,-1.48488206,6.23708373,0.00000000,-7.17329503,5.41995031,33.15238563,-5.55164121,0.00000000,-30.31779886,-10.80249803,-5.00000214
14.93500000,3.86885487,-3.73782380,87.86424316,0.60714062,0.95625433,-2.30761676,-1.90821842,6.23850269,0.00000000,-7.09690380,5.74258580,33.01679418,-5.62293574,0.00000000,-28.51305358,-11.13418957,-5.00000214
14.94000000,3.87812836,-3.73254663,87.73879028,0.60721208,0.95555730,-2.31316050,-2.32842965,6.24295603,0.00000000,-7.02652075,5.90618808,32.92688669,-5.67224089,0.00000000,-26.67456029,-12.16929456,-5.00000214
14.94500000,3.89390490,-3.72995115,87.55269958,0.60734849,0.95476315,-2.31878367,-2.71933181,6.24549987,0.00000000,-7.01875040,6.17021190,32.78794266,-5.75215712,0.00000000,-24.91053599,-12.51696207,-5.00000214
14.95000000,3.90028941,-3.74510054,87.44427984,0.60705257,0.95372080,-2.32423168,-3.07014138,6.21396169,0.00000000,-7.04078742,6.49391096,32.76703879,-5.77144786,0.00000000,-23.30121294,-13.01148574,-5.00000214
14.95500000,3.90913245,-3.76414872,87.27850853,0.60679629,0.95275473,-2.33026508,-3.49255482,6.16396238,0.00000000,-6.98575982,6.81138908,32.67667039,-5.82757513,0.00000000,-21.73729610,-13.07539009,-5.00000214
14.96000000,3.91994219,-3.74377173,87.23143326,0.60671866,0.95191206,-2.33591809,-3.90211436,6.15774668,0.00000000,-6.98988829,7.01292309,32.59238689,-5.86842164,0.00000000,-20.14561622,-13.80899589,-5.00000214
14.96500000,3.93176528,-3.77212226,87.10208725,0.60674244,0.95101463,-2.34176638,-4.27033260,6.13419682,0.00000000,-6.98008417,7.26656635,32.53180464,-5.92774788,0.00000000,-18.69058523,-13.86518445,-5.00000214
14.97000000,3.93548136,-3.75038644,87.04270029,0.60664413,0.95025528,-2.34746745,-4.62781528,6.09815663,0.00000000,-7.08781045,7.44728419,32.45719814,-5.97480034,0.00000000,-17.23187661,-14.60029672,-5.00000214
14.97500000,3.94253430,-3.77225535,87.00907341,0.60653032,0.94930314,-2.35331383,-4.96773671,6.06835740,0.00000000,-7.14237865,7.61639538,32.49342098,-6.00114221,0.00000000,-16.05670796,-14.58623758,-5.00000214
14.98000000,3.95041531,-3.75367432,86.94461641,0.60653337,0.94857432,-2.35913632,-5.32601750,6.03416023,0.00000000,-7.25064780,7.85014223,32.36557492,-6.05225165,0.00000000,-14.70226913,-14.78238419,-5.00000214
14.98500000,3.95543298,-3.75644369,86.91073788,0.60638865,0.94774276,-2.36502522,-5.65300830,5.98586024,0.00000000,-7.37451105,8.04140642,32.32557400,-6.07549034,0.00000000,-13.51894858,-15.03981862,-5.00000214
14.99000000,3.96117979,-3.75910626,86.89872568,0.60627134,0.94691677,-2.37093176,-5.96079335,5.94400238,0.00000000,-7.54228614,8.22605555,32.31295102,-6.09263503,0.00000000,-12.43672944,-15.25888426,-5.00000214
14.99500000,3.96405878,-3.76680957,86.88442355,0.60608032,0.94617833,-2.37695800,-6.27873233,5.89370953,0.00000000,-7.67748591,8.35722252,32.28358569,-6.08991337,0.00000000,-11.45563680,-15.10984317,-5.00000214
15.00000000,3.96683485,-3.76369477,86.88221308,0.60591791,0.94546854,-2.38286757,-6.55743695,5.84399939,0.00000000,-7.90325340,8.46680738,32.22434159,-6.08593962,0.00000000,-10.50224137,-15.05944903,-5.00000214
15.00500000,3.96951149,-3.76449812,86.89624897,0.60576324,0.94477258,-2.38885418,-6.83772799,5.79724809,0.00000000,-8.11983185,8.54783451,32.19344011,-6.07207477,0.00000000,-9.67879460,-14.86133667,-5.00000214
15.01000000,3.97262296,-3.75411055,86.88386852,0.60555649,0.94405451,-2.39460250,-7.05987184,5.73896303,0.00000000,-8.44405431,8.62902559,32.16127494,-6.05435224,0.00000000,-8.94687003,-14.74793529,-5.00000214
15.01500000,3.97384298,-3.75842178,86.87195627,0.60530703,0.94338460,-2.40084565,-7.31758788,5.67017637,0.00000000,-8.71549034,8.69192184,32.09674995,-6.02608837,0.00000000,-8.29934045,-14.52510465,-5.00000214
15.02000000,3.97582483,-3.75915637,86.89057188,0.60502417,0.94273611,-2.40696765,-7.55518615,5.60212158,0.00000000,-9.01578489,8.80073651,32.06198063,-5.98822105,0.00000000,-7.76522224,-14.38619302,-5.00000214
15.02500000,3.97810005,-3.77396706,87.01884826,0.60460692,0.94200828,-2.41312941,-7.79666573,5.56305683,0.00000000,-9.28527613,8.76437423,32.16186785,-5.88848578,0.00000000,-7.52634410,-14.33318772,-5.00000214
15.03000000,3.97766474,-3.76094563,86.93569455,0.60436680,0.94152656,-2.41948740,-8.00751460,5.46403185,0.00000000,-9.68322559,8.76299005,31.96076296,-5.88310960,0.00000000,-6.98859872,-14.17512182,-5.00000214
15.03500000,3.97960562,-3.76415329,87.01834319,0.60398258,0.94099530,-2.42579204,-8.25628872,5.40221455,0.00000000,-9.95991058,8.72638395,31.99139191,-5.79710294,0.00000000,-6.89412337,-14.15527588,-5.00000214
15.04000000,3.98031440,-3.75565076,86.91987835,0.60391939,0.94059469,-2.43208929,-8.37060520,5.31551092,0.00000000,-10.51597386,8.67444101,31.89858206,-5.81088096,0.00000000,-6.75619083,-14.16638276,-5.00000214
15.04500000,3.98073711,-3.74774273,86.99234794,0.60363467,0.94019960,-2.43845500,-8.58963496,5.25122277,0.00000000,-10.87073784,8.60321848,31.87925578,-5.73226852,0.00000000,-6.81084281,-14.18489683,-5.00000214
15.05000000,3.97834838,-3.73319581,87.02766952,0.60314130,0.93984795,-2.44505130,-8.83333764,5.16057437,0.00000000,-11.20769676,8.51721765,31.82815222,-5.65381645,0.00000000,-6.94022658,-14.21506805,-5.00000214
15.05500000,3.98051452,-3.74974249,86.95998348,0.60281145,0.93944166,-2.45136742,-8.84539775,5.06260064,0.00000000,-11.88592473,8.25843060,31.85596384,-5.63770914,0.00000000,-7.27979789,-14.28071001,-5.00000214
15.06000000,3.97957738,-3.74886090,86.95934971,0.60249458,0.93910054,-2.45784891,-8.96148915,4.97702097,0.00000000,-12.41128866,8.07931168,31.85665791,-5.57652237,0.00000000,-7.65970261,-14.27808263,-5.00000214
15.06500000,3.97931352,-3.74816330,86.98252763,0.60215819,0.93878451,-2.46440627,-9.05459765,4.89505810,0.00000000,-12.98405426,7.88287961,31.84247615,-5.49937410,0.00000000,-8.12761404,-14.20153918,-5.00000214
15.07000000,3.97782391,-3.74243719,87.00358383,0.60177039,0.93854330,-2.47105054,-9.16873979,4.80496501,0.00000000,-13.52084092,7.64230878,31.79187690,-5.42474476,0.00000000,-8.61432891,-14.19807141,-5.00000214
15.07500000,3.97679269,-3.73420514,87.00716481,0.60133953,0.93828542,-2.47782265,-9.26641382,4.71268731,0.00000000,-14.11101434,7.37583112,31.75797249,-5.35697709,0.00000000,-9.21772908,-14.20192475,-5.00000214
15.08000000,3.97452253,-3.73675546,87.01948490,0.60089207,0.93804764,-2.48459811,-9.32573828,4.62108973,0.00000000,-14.72901073,7.08297277,31.69733514,-5.27824644,0.00000000,-9.83232910,-14.15792139,-5.00000214
15.08500000,3.97265062,-3.73715857,86.99938961,0.60037306,0.93769970,-2.49149281,-9.36828422,4.51484679,0.00000000,-15.40132504,6.78400419,31.61870714,-5.21105174,0.00000000,-10.48570319,-14.14278326,-5.00000214
15.09000000,3.97068116,-3.73575570,87.01414427,0.59989388,0.93740641,-2.49833593,-9.40261883,4.43164349,0.00000000,-16.07718006,6.41526394,31.52180519,-5.13155092,0.00000000,-11.13611206,-14.22060233,-5.00000214
15.09500000,3.96798025,-3.73385812,86.96275864,0.59954620,0.93715696,-2.50531582,-9.39346643,4.32694274,0.00000000,-16.83717873,6.04298781,31.34614661,-5.06398758,0.00000000,-11.58677805,-14.66474344,-5.00000214
15.10000000,3.96604814,-3.73433781,87.07598290,0.59907935,0.93697583,-2.51215583,-9.40072134,4.29225568,0.00000000,-17.53408984,5.40616083,31.22131722,-4.90825201,0.00000000,-11.91365645,-15.63858151,-5.00000214
15.10500000,3.96141879,-3.73264082,87.17301535,0.59844384,0.93694835,-2.51906604,-9.38845598,4.22584670,0.00000000,-18.25717008,4.84870414,31.08713048,-4.78227477,0.00000000,-12.15057607,-16.36752081,-5.00000214
15.11000000,3.95743044,-3.72541394,87.25621200,0.59787373,0.93694721,-2.52600120,-9.35592042,4.16632270,0.00000000,-19.01574335,4.25378543,31.06172806,-4.68247401,0.00000000,-12.60485856,-16.76948106,-5.00000214
15.11500000,3.95048904,-3.71779625,87.27910548,0.59741453,0.93720950,-2.53273023,-9.22736972,4.09672451,0.00000000,-19.88519883,3.44218578,31.00194217,-4.60071546,0.00000000,-12.97805234,-17.13308749,-5.00000214
15.12000000,3.94057293,-3.70808369,87.35005208,0.59645368,0.93746057,-2.53951548,-9.10119521,4.00507146,0.00000000,-20.75404046,2.67809218,31.06311924,-4.47440847,0.00000000,-13.58029572,-17.39349336,-5.00000214
15.12500000,3.92707883,-3.71890027,87.35545907,0.59596279,0.93785385,-2.54615241,-8.83467940,3.93150668,0.00000000,-21.80999107,1.76375246,31.08521537,-4.40166509,0.00000000,-14.12173679,-17.64209818,-5.00000214
15.13000000,3.91081434,-3.70767162,87.35533071,0.59535689,0.93831740,-2.55295340,-8.60547546,3.84522531,0.00000000,-22.81847535,0.82534390,31.07131598,-4.32688286,0.00000000,-14.76812064,-17.96558983,-5.00000214
15.13500000,3.89100044,-3.71723837,87.36661021,0.59473388,0.93866940,-2.55972647,-8.29803528,3.76291445,0.00000000,-23.94942980,-0.14732946,31.08752217,-4.26326689,0.00000000,-15.46574491,-18.33280329,-5.00000214
15.14000000,3.86736608,-3.71668723,87.39010089,0.59422025,0.93911152,-2.56657418,-7.98194238,3.70088447,0.00000000,-25.10255491,-1.28141754,31.04778473,-4.21368658,0.00000000,-16.15169341,-18.47123948,-5.00000214
15.14500000,3.84515472,-3.71910359,87.50380603,0.59341022,0.93965255,-2.57326053,-7.64919860,3.64869736,0.00000000,-26.25480631,-2.47727117,31.05190802,-4.11472724,0.00000000,-16.87479440,-18.53359559,-5.00000214
15.15000000,3.82074607,-3.70642234,87.53484850,0.59291352,0.94019998,-2.58033276,-7.35689684,3.59899689,0.00000000,-27.37064854,-3.62164946,30.91684336,-4.06160999,0.00000000,-17.46663258,-18.23497434,-5.00000214
15.15500000,3.79154118,-3.70171022,87.68131131,0.59205039,0.94085707,-2.58718053,-7.02525815,3.56497720,0.00000000,-28.48603324,-4.72436042,30.83774705,-3.95389012,0.00000000,-18.06884868,-17.93114206,-5.00000214
